game_id,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,opp_id,opp_fran,elo_i,opp_elo_i,game_result
201011190SAC,2011,11/19/2010,11,0,SAC,Kings,NJN,Nets,1322.6262,1374.5901,W
201011190TOR,2011,11/19/2010,13,0,TOR,Raptors,HOU,Rockets,1436.8744,1470.2079,W
201011190UTA,2011,11/19/2010,13,0,UTA,Jazz,SAS,Spurs,1596.6272,1625.959,L
201011190WAS,2011,11/19/2010,11,0,WAS,Wizards,MEM,Grizzlies,1379.0691,1449.2701,W
201011200ATL,2011,11/20/2010,13,0,ATL,Hawks,DAL,Mavericks,1575.0087,1577.8433,L
201011200CHA,2011,11/20/2010,13,0,CHA,Hornets,PHO,Suns,1496.5015,1614.2939,W
201011200DEN,2011,11/20/2010,13,0,DEN,Nuggets,NJN,Nets,1573.3115,1368.7441,W
201011200IND,2011,11/20/2010,11,0,IND,Pacers,ORL,Magic,1503.3253,1656.9736,L
201011200LAC,2011,11/20/2010,14,0,LAC,Clippers,NYK,Knicks,1312.9341,1414.001,L
201011200MEM,2011,11/20/2010,14,0,MEM,Grizzlies,MIA,Heat,1444.2769,1596.6909,W
201011200MIL,2011,11/20/2010,13,0,MIL,Bucks,OKC,Thunder,1517.8737,1559.6971,L
201011200POR,2011,11/20/2010,14,0,POR,Trailblazers,UTA,Jazz,1567.1145,1581.8191,L
201011200SAS,2011,11/20/2010,12,0,SAS,Spurs,CLE,Cavaliers,1640.7671,1534.8752,W
201011210DET,2011,11/21/2010,13,0,DET,Pistons,WAS,Wizards,1389.7235,1384.0624,W
201011210LAL,2011,11/21/2010,14,0,LAL,Lakers,GSW,Warriors,1685.5228,1443.5485,W
201011210SAC,2011,11/21/2010,12,0,SAC,Kings,NOH,Pelicans,1328.4722,1536.6471,L
201011210TOR,2011,11/21/2010,14,0,TOR,Raptors,BOS,Celtics,1444.8589,1647.6263,W
201011220ATL,2011,11/22/2010,14,0,ATL,Hawks,BOS,Celtics,1565.2981,1641.9564,L
201011220GSW,2011,11/22/2010,14,0,GSW,Warriors,DEN,Nuggets,1439.546,1574.8131,L
201011220HOU,2011,11/22/2010,13,0,HOU,Rockets,PHO,Suns,1462.2234,1598.053,L
201011220LAC,2011,11/22/2010,15,0,LAC,Clippers,NOH,Pelicans,1303.2384,1540.7118,W
201011220MIA,2011,11/22/2010,14,0,MIA,Heat,IND,Pacers,1590.8925,1498.1902,L
201011220OKC,2011,11/22/2010,14,0,OKC,Thunder,MIN,Timberwolves,1564.6396,1318.2095,W
201011220SAS,2011,11/22/2010,13,0,SAS,Spurs,ORL,Magic,1648.2535,1662.1088,W
201011220UTA,2011,11/22/2010,15,0,UTA,Jazz,SAC,Kings,1594.7802,1324.4075,W
201011230DAL,2011,11/23/2010,13,0,DAL,Mavericks,DET,Pistons,1587.5538,1394.2977,W
201011230IND,2011,11/23/2010,13,0,IND,Pacers,CLE,Cavaliers,1523.1879,1527.3888,W
201011230LAL,2011,11/23/2010,15,0,LAL,Lakers,CHI,Bulls,1689.5253,1520.7726,W
201011230NJN,2011,11/23/2010,14,0,NJN,Nets,ATL,Hawks,1367.2426,1545.6509,W
201011230NYK,2011,11/23/2010,15,0,NYK,Knicks,CHA,Hornets,1423.6967,1512.7424,W
201011230WAS,2011,11/23/2010,13,0,WAS,Wizards,PHI,Sixers,1379.4882,1408.5708,W
201011240BOS,2011,11/24/2010,15,0,BOS,Celtics,NJN,Nets,1661.6036,1377.3237,W
201011240CHA,2011,11/24/2010,15,0,CHA,Hornets,NYK,Knicks,1507.375,1429.0641,L
201011240CLE,2011,11/24/2010,14,0,CLE,Cavaliers,MIL,Bucks,1519.912,1512.9312,W
201011240HOU,2011,11/24/2010,14,0,HOU,Rockets,GSW,Warriors,1454.8855,1426.7416,W
201011240MEM,2011,11/24/2010,15,0,MEM,Grizzlies,DET,Pistons,1450.0753,1392.6992,W
201011240MIN,2011,11/24/2010,16,0,MIN,Timberwolves,SAS,Spurs,1316.2625,1655.1471,L
201011240OKC,2011,11/24/2010,15,0,OKC,Thunder,DAL,Mavericks,1566.5867,1589.1523,L
201011240ORL,2011,11/24/2010,14,0,ORL,Magic,MIA,Heat,1655.2152,1565.8948,W
201011240PHO,2011,11/24/2010,15,0,PHO,Suns,CHI,Bulls,1605.3909,1518.342,L
201011240TOR,2011,11/24/2010,15,0,TOR,Raptors,PHI,Sixers,1450.5288,1404.9189,W
201011240UTA,2011,11/24/2010,16,0,UTA,Jazz,NOH,Pelicans,1596.5813,1530.9324,W
201011250ATL,2011,11/25/2010,16,0,ATL,Hawks,WAS,Wizards,1535.5697,1383.14,W
201011250LAC,2011,11/25/2010,16,0,LAC,Clippers,SAC,Kings,1313.0178,1322.6063,W
201011260BOS,2011,11/26/2010,16,0,BOS,Celtics,TOR,Raptors,1662.7708,1458.1321,W
201011260CHA,2011,11/26/2010,16,0,CHA,Hornets,HOU,Rockets,1496.5133,1460.9757,W
201011260DEN,2011,11/26/2010,15,0,DEN,Nuggets,CHI,Bulls,1587.6176,1534.2695,W
201011260DET,2011,11/26/2010,16,0,DET,Pistons,MIL,Bucks,1384.0341,1509.809,W
201011260IND,2011,11/26/2010,14,0,IND,Pacers,OKC,Thunder,1530.6647,1554.7856,L
201011260MEM,2011,11/26/2010,16,0,MEM,Grizzlies,GSW,Warriors,1458.7405,1420.6514,W
201011260MIA,2011,11/26/2010,16,0,MIA,Heat,PHI,Sixers,1561.6401,1397.3157,W
201011260ORL,2011,11/26/2010,15,0,ORL,Magic,CLE,Cavaliers,1659.4698,1523.0342,W
201011260PHO,2011,11/26/2010,16,0,PHO,Suns,LAC,Clippers,1589.4634,1323.6062,W
201011260POR,2011,11/26/2010,15,0,POR,Trailblazers,NOH,Pelicans,1554.1534,1523.4504,L
201011260SAS,2011,11/26/2010,15,0,SAS,Spurs,DAL,Mavericks,1657.29,1600.9534,L
201011260UTA,2011,11/26/2010,17,0,UTA,Jazz,LAL,Lakers,1604.0632,1691.9558,W
201011270CLE,2011,11/27/2010,16,0,CLE,Cavaliers,MEM,Grizzlies,1519.2548,1462.6837,W
201011270DAL,2011,11/27/2010,16,0,DAL,Mavericks,MIA,Heat,1616.7721,1564.5203,W
201011270MIL,2011,11/27/2010,16,0,MIL,Bucks,CHA,Hornets,1495.704,1502.3979,W
201011270MIN,2011,11/27/2010,17,0,MIN,Timberwolves,GSW,Warriors,1314.1195,1416.7081,L
201011270NYK,2011,11/27/2010,17,0,NYK,Knicks,ATL,Hawks,1439.9258,1540.7355,L
201011270PHI,2011,11/27/2010,17,0,PHI,Sixers,NJN,Nets,1394.4355,1376.1566,W
201011270SAC,2011,11/27/2010,15,0,SAC,Kings,CHI,Bulls,1312.0179,1532.1626,L
201011270WAS,2011,11/27/2010,15,0,WAS,Wizards,ORL,Magic,1377.9742,1663.2493,L
201011280DEN,2011,11/28/2010,16,0,DEN,Nuggets,PHO,Suns,1589.7245,1590.9877,W
201011280DET,2011,11/28/2010,17,0,DET,Pistons,NYK,Knicks,1398.139,1430.2209,L
201011280HOU,2011,11/28/2010,16,0,HOU,Rockets,OKC,Thunder,1455.0911,1562.9663,W
201011280LAC,2011,11/28/2010,18,0,LAC,Clippers,UTA,Jazz,1322.0819,1611.455,L
201011280LAL,2011,11/28/2010,17,0,LAL,Lakers,IND,Pacers,1684.5641,1522.484,L
201011280NJN,2011,11/28/2010,17,0,NJN,Nets,POR,Trailblazers,1367.5242,1530.1548,W
201011280NOH,2011,11/28/2010,16,0,NOH,Pelicans,SAS,Spurs,1547.4491,1641.4713,L
201011280TOR,2011,11/28/2010,17,0,TOR,Raptors,ATL,Hawks,1455.8219,1550.4403,L
201011290DAL,2011,11/29/2010,17,0,DAL,Mavericks,HOU,Rockets,1622.5421,1459.2507,W
201011290MIA,2011,11/29/2010,18,0,MIA,Heat,WAS,Wizards,1558.7502,1376.1715,W
201011290OKC,2011,11/29/2010,18,0,OKC,Thunder,NOH,Pelicans,1558.8066,1534.3032,W
201011290UTA,2011,11/29/2010,19,0,UTA,Jazz,MIL,Bucks,1616.5398,1499.5419,W
201011300CLE,2011,11/30/2010,17,0,CLE,Cavaliers,BOS,Celtics,1523.2238,1665.0809,L
201011300GSW,2011,11/30/2010,18,0,GSW,Warriors,SAS,Spurs,1426.9871,1654.6172,L
201011300MEM,2011,11/30/2010,18,0,MEM,Grizzlies,LAL,Lakers,1458.7147,1672.9792,W
201011300NYK,2011,11/30/2010,19,0,NYK,Knicks,NJN,Nets,1442.501,1373.5181,W
201011300ORL,2011,11/30/2010,17,0,ORL,Magic,DET,Pistons,1665.052,1385.859,W
201011300PHI,2011,11/30/2010,18,0,PHI,Sixers,POR,Trailblazers,1403.068,1524.1609,W
201011300SAC,2011,11/30/2010,16,0,SAC,Kings,IND,Pacers,1305.3138,1534.0688,L
201012010ATL,2011,12/1/2010,19,0,ATL,Hawks,MEM,Grizzlies,1565.9736,1465.7212,W
201012010BOS,2011,12/1/2010,18,0,BOS,Celtics,POR,Trailblazers,1678.5428,1513.6597,W
201012010CHI,2011,12/1/2010,16,0,CHI,Bulls,ORL,Magic,1538.8667,1666.7638,L
201012010DAL,2011,12/1/2010,18,0,DAL,Mavericks,MIN,Timberwolves,1625.6299,1303.8406,W
201012010DEN,2011,12/1/2010,17,0,DEN,Nuggets,MIL,Bucks,1594.4415,1493.1057,W
201012010HOU,2011,12/1/2010,18,0,HOU,Rockets,LAL,Lakers,1456.163,1665.9728,W
201012010LAC,2011,12/1/2010,19,0,LAC,Clippers,SAS,Spurs,1316.9971,1664.2532,W
201012010MIA,2011,12/1/2010,19,0,MIA,Heat,DET,Pistons,1561.7012,1384.1472,W
201012010NJN,2011,12/1/2010,19,0,NJN,Nets,OKC,Thunder,1368.1959,1563.4215,L
201012010NOH,2011,12/1/2010,18,0,NOH,Pelicans,CHA,Hornets,1529.6884,1498.5601,W
201012010TOR,2011,12/1/2010,18,0,TOR,Raptors,WAS,Wizards,1440.2886,1373.2206,W
201012010UTA,2011,12/1/2010,20,0,UTA,Jazz,IND,Pacers,1622.976,1539.7653,W
201012020CLE,2011,12/2/2010,18,0,CLE,Cavaliers,MIA,Heat,1509.7618,1566.9818,L
201012020GSW,2011,12/2/2010,19,0,GSW,Warriors,PHO,Suns,1417.3511,1586.2706,L
201012030ATL,2011,12/3/2010,20,0,ATL,Hawks,PHI,Sixers,1568.2865,1413.5692,W
201012030BOS,2011,12/3/2010,19,0,BOS,Celtics,CHI,Bulls,1680.4086,1519.671,W
201012030CHA,2011,12/3/2010,19,0,CHA,Hornets,NJN,Nets,1490.4227,1364.3903,W
201012030DEN,2011,12/3/2010,18,0,DEN,Nuggets,LAC,Clippers,1598.972,1331.1361,W
201012030DET,2011,12/3/2010,20,0,DET,Pistons,ORL,Magic,1378.8666,1685.9595,L
201012030LAL,2011,12/3/2010,20,0,LAL,Lakers,SAC,Kings,1651.1152,1299.6174,W
201012030MEM,2011,12/3/2010,20,0,MEM,Grizzlies,HOU,Rockets,1463.4083,1471.0205,L
201012030NOH,2011,12/3/2010,19,0,NOH,Pelicans,NYK,Knicks,1537.8257,1447.8231,L
201012030PHO,2011,12/3/2010,19,0,PHO,Suns,IND,Pacers,1592.1643,1531.8748,W
201012030SAS,2011,12/3/2010,19,0,SAS,Spurs,MIN,Timberwolves,1650.1141,1302.2815,W
201012030TOR,2011,12/3/2010,19,0,TOR,Raptors,OKC,Thunder,1448.0007,1567.2272,W
201012030UTA,2011,12/3/2010,21,0,UTA,Jazz,DAL,Mavericks,1630.8665,1627.189,L
201012030WAS,2011,12/3/2010,18,0,WAS,Wizards,POR,Trailblazers,1365.5084,1511.7939,W
201012040CHI,2011,12/4/2010,18,0,CHI,Bulls,HOU,Rockets,1516.1609,1490.1453,W
201012040MIA,2011,12/4/2010,21,0,MIA,Heat,ATL,Hawks,1591.1555,1570.4789,W
201012040MIL,2011,12/4/2010,19,0,MIL,Bucks,ORL,Magic,1488.5752,1690.8552,W
201012040MIN,2011,12/4/2010,20,0,MIN,Timberwolves,CLE,Cavaliers,1301.4779,1485.5881,W
201012040PHI,2011,12/4/2010,20,0,PHI,Sixers,CHA,Hornets,1411.3768,1493.4716,W
201012040SAC,2011,12/4/2010,18,0,SAC,Kings,DAL,Mavericks,1297.234,1643.5554,L
201012050DEN,2011,12/5/2010,19,0,DEN,Nuggets,MEM,Grizzlies,1600.1401,1444.2836,W
201012050DET,2011,12/5/2010,21,0,DET,Pistons,CLE,Cavaliers,1373.9708,1453.7985,W
201012050NJN,2011,12/5/2010,21,0,NJN,Nets,BOS,Celtics,1361.3414,1683.9187,L
201012050OKC,2011,12/5/2010,21,0,OKC,Thunder,GSW,Warriors,1554.7559,1411.4574,W
201012050PHO,2011,12/5/2010,20,0,PHO,Suns,WAS,Wizards,1596.7418,1372.9458,W
201012050POR,2011,12/5/2010,20,0,POR,Trailblazers,LAC,Clippers,1504.3566,1329.968,W
201012050SAS,2011,12/5/2010,20,0,SAS,Spurs,NOH,Pelicans,1650.9177,1521.7852,W
201012050TOR,2011,12/5/2010,20,0,TOR,Raptors,NYK,Knicks,1460.472,1463.8636,L
201012060CHI,2011,12/6/2010,19,0,CHI,Bulls,OKC,Thunder,1519.4742,1557.0854,W
201012060IND,2011,12/6/2010,19,0,IND,Pacers,TOR,Raptors,1527.2972,1440.2939,W
201012060LAC,2011,12/6/2010,22,0,LAC,Clippers,SAC,Kings,1327.2404,1295.6599,W
201012060MIL,2011,12/6/2010,20,0,MIL,Bucks,MIA,Heat,1503.9998,1598.2228,L
201012060NYK,2011,12/6/2010,22,0,NYK,Knicks,MIN,Timberwolves,1484.0417,1333.2676,W
201012060ORL,2011,12/6/2010,21,0,ORL,Magic,ATL,Hawks,1675.4307,1563.4116,L
201012060UTA,2011,12/6/2010,22,0,UTA,Jazz,MEM,Grizzlies,1614.5,1443.032,W
201012070ATL,2011,12/7/2010,23,0,ATL,Hawks,NJN,Nets,1577.7925,1354.2676,W
201012070CHA,2011,12/7/2010,21,0,CHA,Hornets,DEN,Nuggets,1479.2292,1601.3917,W
201012070DAL,2011,12/7/2010,21,0,DAL,Mavericks,GSW,Warriors,1645.1295,1409.1278,W
201012070HOU,2011,12/7/2010,21,0,HOU,Rockets,DET,Pistons,1486.8319,1383.5912,W
201012070LAL,2011,12/7/2010,21,0,LAL,Lakers,WAS,Wizards,1653.4987,1369.8221,W
201012070PHI,2011,12/7/2010,21,0,PHI,Sixers,CLE,Cavaliers,1425.6191,1444.1781,W
201012070POR,2011,12/7/2010,21,0,POR,Trailblazers,PHO,Suns,1507.0842,1599.8655,W
201012080BOS,2011,12/8/2010,21,0,BOS,Celtics,DEN,Nuggets,1690.9926,1596.1593,W
201012080CLE,2011,12/8/2010,22,0,CLE,Cavaliers,CHI,Bulls,1432.34,1527.0981,L
201012080LAC,2011,12/8/2010,23,0,LAC,Clippers,LAL,Lakers,1332.0996,1654.7729,L
201012080MIL,2011,12/8/2010,21,0,MIL,Bucks,IND,Pacers,1493.4008,1535.5319,W
201012080MIN,2011,12/8/2010,22,0,MIN,Timberwolves,OKC,Thunder,1330.5909,1549.4615,L
201012080NOH,2011,12/8/2010,21,0,NOH,Pelicans,DET,Pistons,1514.9484,1378.3503,W
201012080NYK,2011,12/8/2010,23,0,NYK,Knicks,TOR,Raptors,1486.7184,1432.0593,W
201012080PHO,2011,12/8/2010,22,0,PHO,Suns,MEM,Grizzlies,1591.6748,1440.2609,L
201012080SAC,2011,12/8/2010,20,0,SAC,Kings,WAS,Wizards,1290.8007,1368.5479,W
201012080SAS,2011,12/8/2010,21,0,SAS,Spurs,GSW,Warriors,1657.7545,1407.7269,W
201012080UTA,2011,12/8/2010,23,0,UTA,Jazz,MIA,Heat,1617.2711,1608.8218,L
201012090DAL,2011,12/9/2010,22,0,DAL,Mavericks,NJN,Nets,1646.5304,1351.3921,W
201012090PHI,2011,12/9/2010,22,0,PHI,Sixers,BOS,Celtics,1437.4573,1696.97,L
201012090POR,2011,12/9/2010,22,0,POR,Trailblazers,ORL,Magic,1515.2749,1661.0498,W
201012100CHI,2011,12/10/2010,21,0,CHI,Bulls,LAL,Lakers,1534.2717,1656.2635,W
201012100GSW,2011,12/10/2010,23,0,GSW,Warriors,MIA,Heat,1405.0344,1626.2957,L
201012100IND,2011,12/10/2010,21,0,IND,Pacers,CHA,Hornets,1531.6759,1484.4617,W
201012100MIL,2011,12/10/2010,22,0,MIL,Bucks,HOU,Rockets,1497.2567,1492.0728,W
201012100MIN,2011,12/10/2010,23,0,MIN,Timberwolves,DET,Pistons,1325.031,1372.9293,W
201012100NOH,2011,12/10/2010,22,0,NOH,Pelicans,OKC,Thunder,1520.3694,1555.0215,L
201012100PHO,2011,12/10/2010,23,0,PHO,Suns,POR,Trailblazers,1576.0021,1530.3743,L
201012100SAS,2011,12/10/2010,22,0,SAS,Spurs,ATL,Hawks,1660.447,1580.668,W
201012100TOR,2011,12/10/2010,23,0,TOR,Raptors,DEN,Nuggets,1429.1633,1590.1819,L
201012100UTA,2011,12/10/2010,24,0,UTA,Jazz,ORL,Magic,1599.7972,1645.9504,W
201012100WAS,2011,12/10/2010,22,0,WAS,Wizards,NYK,Knicks,1350.9161,1489.6144,L
201012110ATL,2011,12/11/2010,25,0,ATL,Hawks,IND,Pacers,1574.2242,1536.5491,W
201012110CHA,2011,12/11/2010,23,0,CHA,Hornets,BOS,Celtics,1479.5885,1699.0154,L
201012110CHI,2011,12/11/2010,22,0,CHI,Bulls,MIN,Timberwolves,1541.1163,1333.5104,W
201012110DAL,2011,12/11/2010,23,0,DAL,Mavericks,UTA,Jazz,1648.2666,1609.2377,W
201012110DET,2011,12/11/2010,25,0,DET,Pistons,TOR,Raptors,1364.45,1422.5365,L
201012110HOU,2011,12/11/2010,23,0,HOU,Rockets,CLE,Cavaliers,1487.0359,1425.1664,W
201012110LAC,2011,12/11/2010,24,0,LAC,Clippers,MEM,Grizzlies,1330.609,1455.9336,L
201012110SAC,2011,12/11/2010,21,0,SAC,Kings,MIA,Heat,1308.4324,1636.9022,L
201012120LAC,2011,12/12/2010,25,0,LAC,Clippers,ORL,Magic,1326.9357,1636.51,L
201012120NJN,2011,12/12/2010,24,0,NJN,Nets,LAL,Lakers,1349.6559,1649.4189,L
201012120NYK,2011,12/12/2010,25,0,NYK,Knicks,DEN,Nuggets,1496.283,1596.8087,W
201012120OKC,2011,12/12/2010,25,0,OKC,Thunder,CLE,Cavaliers,1563.8275,1418.4302,W
201012120PHI,2011,12/12/2010,23,0,PHI,Sixers,NOH,Pelicans,1435.4119,1511.5634,W
201012120SAS,2011,12/12/2010,23,0,SAS,Spurs,POR,Trailblazers,1666.8907,1543.6692,W
201012130CHI,2011,12/13/2010,23,0,CHI,Bulls,IND,Pacers,1546.3442,1529.3282,W
201012130DAL,2011,12/13/2010,24,0,DAL,Mavericks,MIL,Bucks,1652.5804,1502.2936,L
201012130MEM,2011,12/13/2010,25,0,MEM,Grizzlies,POR,Trailblazers,1459.6069,1538.2827,W
201012130MIA,2011,12/13/2010,26,0,MIA,Heat,NOH,Pelicans,1642.9667,1497.6422,W
201012130UTA,2011,12/13/2010,26,0,UTA,Jazz,GSW,Warriors,1604.9238,1394.4279,W
201012140CHA,2011,12/14/2010,24,0,CHA,Hornets,TOR,Raptors,1465.9099,1429.8658,W
201012140DEN,2011,12/14/2010,24,0,DEN,Nuggets,ORL,Magic,1590.4722,1640.3503,W
201012140DET,2011,12/14/2010,26,0,DET,Pistons,ATL,Hawks,1357.1206,1581.4451,W
201012140GSW,2011,12/14/2010,25,0,GSW,Warriors,MIN,Timberwolves,1391.613,1328.2825,W
201012140HOU,2011,12/14/2010,24,0,HOU,Rockets,SAC,Kings,1493.7721,1302.3679,W
201012140NJN,2011,12/14/2010,25,0,NJN,Nets,PHI,Sixers,1346.1669,1449.333,L
201012140WAS,2011,12/14/2010,23,0,WAS,Wizards,LAL,Lakers,1344.2476,1652.908,L
201012150DAL,2011,12/15/2010,25,0,DAL,Mavericks,POR,Trailblazers,1639.7925,1526.9739,W
201012150IND,2011,12/15/2010,24,0,IND,Pacers,LAL,Lakers,1519.5657,1658.006,L
201012150MEM,2011,12/15/2010,26,0,MEM,Grizzlies,CHA,Hornets,1470.9158,1470.2844,W
201012150MIA,2011,12/15/2010,27,0,MIA,Heat,CLE,Cavaliers,1646.7776,1411.4462,W
201012150NOH,2011,12/15/2010,25,0,NOH,Pelicans,SAC,Kings,1493.8313,1299.2393,W
201012150NYK,2011,12/15/2010,26,0,NYK,Knicks,BOS,Celtics,1502.6195,1712.694,L
201012150OKC,2011,12/15/2010,26,0,OKC,Thunder,HOU,Rockets,1570.8115,1496.9008,W
201012150PHI,2011,12/15/2010,25,0,PHI,Sixers,LAC,Clippers,1456.2887,1323.0953,W
201012150PHO,2011,12/15/2010,24,0,PHO,Suns,MIN,Timberwolves,1562.7072,1323.4467,W
201012150SAS,2011,12/15/2010,24,0,SAS,Spurs,MIL,Bucks,1672.2772,1515.0815,W
201012150TOR,2011,12/15/2010,26,0,TOR,Raptors,CHI,Bulls,1425.4913,1556.1068,L
201012160BOS,2011,12/16/2010,25,0,BOS,Celtics,ATL,Hawks,1715.7731,1554.4932,W
201012160DEN,2011,12/16/2010,25,0,DEN,Nuggets,SAS,Spurs,1602.5374,1673.7627,L
201012160NJN,2011,12/16/2010,26,0,NJN,Nets,WAS,Wizards,1339.2112,1339.1495,W
201012170ATL,2011,12/17/2010,28,0,ATL,Hawks,CHA,Hornets,1550.9933,1454.7034,W
201012170DAL,2011,12/17/2010,26,0,DAL,Mavericks,PHO,Suns,1642.5232,1564.2184,W
201012170DET,2011,12/17/2010,27,0,DET,Pistons,LAC,Clippers,1384.0725,1318.6051,L
201012170HOU,2011,12/17/2010,26,0,HOU,Rockets,MEM,Grizzlies,1491.4108,1486.4968,W
201012170IND,2011,12/17/2010,25,0,IND,Pacers,CLE,Cavaliers,1507.9432,1409.901,W
201012170NOH,2011,12/17/2010,26,0,NOH,Pelicans,UTA,Jazz,1495.234,1607.7386,W
201012170NYK,2011,12/17/2010,27,0,NYK,Knicks,MIA,Heat,1499.5404,1648.3228,L
201012170OKC,2011,12/17/2010,27,0,OKC,Thunder,SAC,Kings,1576.3015,1297.8365,W
201012170PHI,2011,12/17/2010,26,0,PHI,Sixers,LAL,Lakers,1460.7789,1669.6284,L
201012170POR,2011,12/17/2010,27,0,POR,Trailblazers,MIN,Timberwolves,1524.2432,1321.9354,W
201012170TOR,2011,12/17/2010,27,0,TOR,Raptors,NJN,Nets,1412.4507,1345.2614,W
201012180CHI,2011,12/18/2010,25,0,CHI,Bulls,LAC,Clippers,1569.1475,1346.7963,L
201012180CLE,2011,12/18/2010,27,0,CLE,Cavaliers,NYK,Knicks,1405.8289,1485.0387,W
201012180DEN,2011,12/18/2010,26,0,DEN,Nuggets,MIN,Timberwolves,1598.0583,1320.2435,W
201012180MIL,2011,12/18/2010,25,0,MIL,Bucks,UTA,Jazz,1513.5961,1585.4146,L
201012180ORL,2011,12/18/2010,26,0,ORL,Magic,PHI,Sixers,1628.2852,1453.3228,L
201012180POR,2011,12/18/2010,28,0,POR,Trailblazers,GSW,Warriors,1525.9351,1396.4489,W
201012180SAS,2011,12/18/2010,26,0,SAS,Spurs,MEM,Grizzlies,1678.2417,1477.3285,W
201012180WAS,2011,12/18/2010,25,0,WAS,Wizards,MIA,Heat,1333.0994,1662.8245,L
201012190BOS,2011,12/19/2010,26,0,BOS,Celtics,IND,Pacers,1719.2729,1512.0154,W
201012190DET,2011,12/19/2010,28,0,DET,Pistons,NOH,Pelicans,1355.8813,1517.5581,W
201012190NJN,2011,12/19/2010,28,0,NJN,Nets,ATL,Hawks,1341.4911,1553.9635,W
201012190OKC,2011,12/19/2010,28,0,OKC,Thunder,PHO,Suns,1578.4033,1558.0022,L
201012190SAC,2011,12/19/2010,25,0,SAC,Kings,HOU,Rockets,1295.7347,1500.5791,L
201012190TOR,2011,12/19/2010,28,0,TOR,Raptors,LAL,Lakers,1416.2209,1677.0846,L
201012200ATL,2011,12/20/2010,30,0,ATL,Hawks,ORL,Magic,1541.8265,1608.9725,W
201012200CLE,2011,12/20/2010,28,0,CLE,Cavaliers,UTA,Jazz,1413.6094,1596.1788,L
201012200GSW,2011,12/20/2010,27,0,GSW,Warriors,HOU,Rockets,1395.0101,1506.929,L
201012200IND,2011,12/20/2010,27,0,IND,Pacers,NOH,Pelicans,1509.4397,1510.6442,W
201012200LAC,2011,12/20/2010,29,0,LAC,Clippers,MIN,Timberwolves,1356.2163,1319.4865,W
201012200MIA,2011,12/20/2010,30,0,MIA,Heat,DAL,Mavericks,1664.2614,1648.7394,L
201012200POR,2011,12/20/2010,29,0,POR,Trailblazers,MIL,Bucks,1527.3738,1502.8318,W
201012200SAS,2011,12/20/2010,27,0,SAS,Spurs,PHO,Suns,1680.1152,1566.2507,W
201012200WAS,2011,12/20/2010,26,0,WAS,Wizards,CHA,Hornets,1331.6625,1451.7332,W
201012210CHA,2011,12/21/2010,28,0,CHA,Hornets,OKC,Thunder,1426.5347,1570.1548,L
201012210CHI,2011,12/21/2010,26,0,CHI,Bulls,PHI,Sixers,1559.7274,1472.6354,W
201012210LAL,2011,12/21/2010,29,0,LAL,Lakers,MIL,Bucks,1682.3021,1491.0664,L
201012210MEM,2011,12/21/2010,29,0,MEM,Grizzlies,NJN,Nets,1475.455,1353.6281,L
201012210ORL,2011,12/21/2010,28,0,ORL,Magic,DAL,Mavericks,1599.8141,1655.771,L
201012210SAC,2011,12/21/2010,26,0,SAC,Kings,GSW,Warriors,1289.3849,1385.6989,L
201012220ATL,2011,12/22/2010,31,0,ATL,Hawks,CLE,Cavaliers,1550.985,1405.6898,W
201012220BOS,2011,12/22/2010,27,0,BOS,Celtics,PHI,Sixers,1721.8486,1459.5931,W
201012220LAC,2011,12/22/2010,30,0,LAC,Clippers,HOU,Rockets,1366.4052,1516.2402,L
201012220MIN,2011,12/22/2010,30,0,MIN,Timberwolves,UTA,Jazz,1309.2976,1604.0984,L
201012220NOH,2011,12/22/2010,29,0,NOH,Pelicans,NJN,Nets,1507.9357,1369.6229,W
201012220NYK,2011,12/22/2010,29,0,NYK,Knicks,OKC,Thunder,1477.2582,1583.0337,W
201012220SAS,2011,12/22/2010,28,0,SAS,Spurs,DEN,Nuggets,1683.6194,1598.8154,W
201012220TOR,2011,12/22/2010,29,0,TOR,Raptors,DET,Pistons,1411.0034,1362.7953,L
201012220WAS,2011,12/22/2010,27,0,WAS,Wizards,CHI,Bulls,1356.861,1572.7697,L
201012230ORL,2011,12/23/2010,29,0,ORL,Magic,SAS,Spurs,1590.7883,1687.0764,W
201012230PHO,2011,12/23/2010,28,0,PHO,Suns,MIA,Heat,1562.7466,1657.2297,L
201012230SAC,2011,12/23/2010,27,0,SAC,Kings,MIL,Bucks,1280.1821,1525.7915,L
201012250GSW,2011,12/25/2010,29,0,GSW,Warriors,POR,Trailblazers,1394.9016,1539.1392,W
201012250LAL,2011,12/25/2010,30,0,LAL,Lakers,MIA,Heat,1647.577,1669.1031,L
201012250NYK,2011,12/25/2010,30,0,NYK,Knicks,CHI,Bulls,1490.3943,1577.9913,W
201012250OKC,2011,12/25/2010,31,0,OKC,Thunder,DEN,Nuggets,1569.8976,1595.3584,W
201012250ORL,2011,12/25/2010,30,0,ORL,Magic,BOS,Celtics,1608.0602,1722.9326,W
201012260CLE,2011,12/26/2010,30,0,CLE,Cavaliers,MIN,Timberwolves,1401.4769,1306.3049,L
201012260DEN,2011,12/26/2010,29,0,DEN,Nuggets,PHI,Sixers,1588.6006,1458.5092,L
201012260DET,2011,12/26/2010,30,0,DET,Pistons,CHI,Bulls,1390.6559,1569.322,L
